time,day-ahead,intra-day
16/03/2023 15:30,122.62,106.48
16/03/2023 16:00,113.95,120.26
16/03/2023 16:30,113.95,115.3
16/03/2023 17:00,118.68,113.12
16/03/2023 17:30,118.68,120.72
16/03/2023 18:00,115.01,113.06
16/03/2023 18:30,115.01,105.52
16/03/2023 19:00,105.47,105.08
16/03/2023 19:30,105.47,120
16/03/2023 20:00,112.34,123.53
16/03/2023 20:30,112.34,130.72
16/03/2023 21:00,123.1,129.02
16/03/2023 21:30,123.1,130.17
16/03/2023 22:00,132.79,149.05
16/03/2023 22:30,132.79,146.37
16/03/2023 23:00,143.76,163.94
16/03/2023 23:30,143.76,172.13
17/03/2023 00:00,138,139.25
17/03/2023 00:30,138,160.15
17/03/2023 01:00,125.44,153.95
17/03/2023 01:30,125.44,151.64
17/03/2023 02:00,127,151.72
17/03/2023 02:30,127,141.36
17/03/2023 03:00,99,138.55
17/03/2023 03:30,99,137.94
17/03/2023 04:00,80.62,144.45
17/03/2023 04:30,80.62,130.6
17/03/2023 05:00,94.82,119.37
17/03/2023 05:30,94.82,123.03
17/03/2023 06:00,102.49,111.42
17/03/2023 06:30,102.49,110.23
17/03/2023 07:00,100,114.98
17/03/2023 07:30,100,107.64
17/03/2023 08:00,99.41,116.74
17/03/2023 08:30,99.41,133.73
17/03/2023 09:00,111.71,124.73
17/03/2023 09:30,111.71,148.32
17/03/2023 10:00,111.07,151.14
17/03/2023 10:30,111.07,155.4
17/03/2023 11:00,119.97,166.8
17/03/2023 11:30,119.97,169.99
17/03/2023 12:00,112.04,161.78
17/03/2023 12:30,112.04,155.31
17/03/2023 13:00,126.5,148.7
17/03/2023 13:30,126.5,135.63
17/03/2023 14:00,133.63,131.31
17/03/2023 14:30,133.63,131.01
17/03/2023 15:00,122.41,122.92
17/03/2023 15:30,122.41,114.03
17/03/2023 16:00,115,103.26
17/03/2023 16:30,115,101.6
17/03/2023 17:00,111.92,98.61
17/03/2023 17:30,111.92,118.6
17/03/2023 18:00,101.51,121.28
17/03/2023 18:30,101.51,106.73
17/03/2023 19:00,97.01,103.78
17/03/2023 19:30,97.01,102.57
17/03/2023 20:00,96.98,109.7
17/03/2023 20:30,96.98,107.17
17/03/2023 21:00,112.44,100.21
17/03/2023 21:30,112.44,96.42
17/03/2023 22:00,146.26,111.56
17/03/2023 22:30,146.26,112.68
17/03/2023 23:00,159.81,115.51
17/03/2023 23:30,159.81,106.25
18/03/2023 00:00,153.41,95.38
18/03/2023 00:30,153.41,0
18/03/2023 01:00,113.22,96.65
18/03/2023 01:30,113.22,101.59
18/03/2023 02:00,112.16,119.64
18/03/2023 02:30,112.16,112.26
18/03/2023 03:00,105.83,99.6
18/03/2023 03:30,105.83,96.61
18/03/2023 04:00,115.76,95.55
18/03/2023 04:30,115.76,89.99
18/03/2023 05:00,119.97,87.85
18/03/2023 05:30,119.97,87.16
18/03/2023 06:00,127.85,83.12
18/03/2023 06:30,127.85,77.4
18/03/2023 07:00,114.2,76.13
18/03/2023 07:30,114.2,73.95
18/03/2023 08:00,100.08,92.3
18/03/2023 08:30,100.08,93.66
18/03/2023 09:00,97.01,98.07
18/03/2023 09:30,97.01,99.59
18/03/2023 10:00,100.08,109.99
18/03/2023 10:30,100.08,117.19
18/03/2023 11:00,105.06,121.41
18/03/2023 11:30,105.06,126.94
18/03/2023 12:00,102.65,121.28
18/03/2023 12:30,102.65,129.29
18/03/2023 13:00,116.85,123.4
18/03/2023 13:30,116.85,113.6
18/03/2023 14:00,143.76,105.49
18/03/2023 14:30,143.76,108.84
18/03/2023 15:00,128.32,108.3
18/03/2023 15:30,128.32,106.23
18/03/2023 16:00,115.72,129.31
18/03/2023 16:30,115.72,111.41
18/03/2023 17:00,111.97,107.62
18/03/2023 17:30,111.97,108.52
18/03/2023 18:00,98.17,115.53
18/03/2023 18:30,98.17,107.08
18/03/2023 19:00,98.02,108.61
18/03/2023 19:30,98.02,103.43
18/03/2023 20:00,98,100.54
18/03/2023 20:30,98,89.88
18/03/2023 21:00,107.8,94.29
18/03/2023 21:30,107.8,93.48
18/03/2023 22:00,138.98,88.69
18/03/2023 22:30,138.98,93.02
18/03/2023 23:00,150.29,96.22
18/03/2023 23:30,150.29,89.9
19/03/2023 00:00,139.5,85.65
19/03/2023 00:30,139.5,113.97
19/03/2023 01:00,113.55,124.72
19/03/2023 01:30,113.55,138.7
19/03/2023 02:00,113.55,153
19/03/2023 02:30,113.55,153.74
19/03/2023 03:00,105.08,152.22
19/03/2023 03:30,105.08,152.74
19/03/2023 04:00,129.89,162.43
19/03/2023 04:30,129.89,168.34
19/03/2023 05:00,117.32,151.89
19/03/2023 05:30,117.32,139.81
19/03/2023 06:00,99.81,142.3
19/03/2023 06:30,99.81,133.72
19/03/2023 07:00,88.71,128.74
19/03/2023 07:30,88.71,125.92
19/03/2023 08:00,88.41,120.25
19/03/2023 08:30,88.41,108.87
19/03/2023 09:00,91.64,122.98
19/03/2023 09:30,91.64,131.87
19/03/2023 10:00,97.99,128.39
19/03/2023 10:30,97.99,121.71
19/03/2023 11:00,97.99,174.42
19/03/2023 11:30,97.99,162.32
19/03/2023 12:00,88.2,116.75
19/03/2023 12:30,88.2,113.48
19/03/2023 13:00,107.11,112.29
19/03/2023 13:30,107.11,109.08
19/03/2023 14:00,108.69,124.29
19/03/2023 14:30,108.69,114.04
19/03/2023 15:00,120.01,124.27
19/03/2023 15:30,120.01,132.35
19/03/2023 16:00,116,113.24
19/03/2023 16:30,116,115.62
19/03/2023 17:00,105.07,106.59
19/03/2023 17:30,105.07,126.33
19/03/2023 18:00,113.02,135.21
19/03/2023 18:30,113.02,123.33
19/03/2023 19:00,114.95,113.87
19/03/2023 19:30,114.95,103.36
19/03/2023 20:00,117.1,126.04
19/03/2023 20:30,117.1,113.21
19/03/2023 21:00,132.69,117.9
19/03/2023 21:30,132.69,109.05
19/03/2023 22:00,149.02,130.43
19/03/2023 22:30,149.02,132.58
19/03/2023 23:00,162.35,138.19
19/03/2023 23:30,162.35,145.47
20/03/2023 00:00,153.24,154.9
20/03/2023 00:30,153.24,171.87
20/03/2023 01:00,119.21,141.68
20/03/2023 01:30,119.21,159.91
20/03/2023 02:00,113.11,153.4
20/03/2023 02:30,113.11,149.48
20/03/2023 03:00,105.02,137.9
20/03/2023 03:30,105.02,136.23
20/03/2023 04:00,104.05,139.95
20/03/2023 04:30,104.05,141.88
20/03/2023 05:00,102.84,137.78
20/03/2023 05:30,102.84,133.21
20/03/2023 06:00,98.52,124.9
20/03/2023 06:30,98.52,120.21
20/03/2023 07:00,92.98,127.75
20/03/2023 07:30,92.98,124.08
20/03/2023 08:00,91.13,147.23
20/03/2023 08:30,91.13,152.24
20/03/2023 09:00,95.31,143.13
20/03/2023 09:30,95.31,151.79
20/03/2023 10:00,104.99,174.56
20/03/2023 10:30,104.99,178.51
20/03/2023 11:00,128.49,174.2
20/03/2023 11:30,128.49,175.91
20/03/2023 12:00,128.51,157.18
20/03/2023 12:30,128.51,150.2
20/03/2023 13:00,122.7,139.93
20/03/2023 13:30,122.7,131.16
20/03/2023 14:00,115.91,118.16
20/03/2023 14:30,115.91,123.14
20/03/2023 15:00,105.75,118.81
20/03/2023 15:30,105.75,114.93
20/03/2023 16:00,97,109.29
20/03/2023 16:30,97,119.97
20/03/2023 17:00,96.52,99
20/03/2023 17:30,96.52,104.22
20/03/2023 18:00,95.59,116.06
20/03/2023 18:30,95.59,92.09
20/03/2023 19:00,94,79.43
20/03/2023 19:30,94,86.56
20/03/2023 20:00,101.02,129.99
20/03/2023 20:30,101.02,111.8
20/03/2023 21:00,115.64,117.9
20/03/2023 21:30,115.64,108.96
20/03/2023 22:00,138.38,143.51
20/03/2023 22:30,138.38,148.16
20/03/2023 23:00,145.03,112.65
20/03/2023 23:30,145.03,145.41
21/03/2023 00:00,139.57,113.64
21/03/2023 00:30,139.57,146.32
21/03/2023 01:00,111.27,127.25
21/03/2023 01:30,111.27,128.42
21/03/2023 02:00,105.2,102.76
21/03/2023 02:30,105.2,93.22
21/03/2023 03:00,94.04,92.11
21/03/2023 03:30,94.04,106.75
21/03/2023 04:00,96.64,113
21/03/2023 04:30,96.64,96.53
21/03/2023 05:00,93.41,105.72
21/03/2023 05:30,93.41,108.37
21/03/2023 06:00,91.2,96.23
21/03/2023 06:30,91.2,71.98
21/03/2023 07:00,88.8,82.05
21/03/2023 07:30,88.8,86.76
21/03/2023 08:00,86.68,75.72
21/03/2023 08:30,86.68,74.09
21/03/2023 09:00,88.67,82.32
21/03/2023 09:30,88.67,114.19
21/03/2023 10:00,104.44,114.14
21/03/2023 10:30,104.44,124
21/03/2023 11:00,122.24,127.36
21/03/2023 11:30,122.24,131.96
21/03/2023 12:00,130.47,127.22
21/03/2023 12:30,130.47,110.71
21/03/2023 13:00,127.87,108.57
21/03/2023 13:30,127.87,106.74
21/03/2023 14:00,108.52,115.74
21/03/2023 14:30,108.52,87.46
21/03/2023 15:00,95.89,99.21
21/03/2023 15:30,95.89,53.33
21/03/2023 16:00,92.17,110.22
21/03/2023 16:30,92.17,72.9
21/03/2023 17:00,89.44,81.77
21/03/2023 17:30,89.44,96.2
21/03/2023 18:00,87.3,99.57
21/03/2023 18:30,87.3,93.32
21/03/2023 19:00,85.48,70.87
21/03/2023 19:30,85.48,62.81
21/03/2023 20:00,89.91,88.81
21/03/2023 20:30,89.91,51.17
21/03/2023 21:00,102.58,70.91
21/03/2023 21:30,102.58,73.73
21/03/2023 22:00,121.61,81.27
21/03/2023 22:30,121.61,93.13
21/03/2023 23:00,127.98,88.51
21/03/2023 23:30,127.98,129.69
22/03/2023 00:00,119.82,69.16
22/03/2023 00:30,119.82,121.07
22/03/2023 01:00,103.02,94.59
22/03/2023 01:30,103.02,88.07
22/03/2023 02:00,96.76,78.94
22/03/2023 02:30,96.76,47.29
22/03/2023 03:00,78.14,45.7
22/03/2023 03:30,78.14,36.08
22/03/2023 04:00,65.26,27.83
22/03/2023 04:30,65.26,28.17
22/03/2023 05:00,59.58,37.69
22/03/2023 05:30,59.58,63.68
22/03/2023 06:00,55.1,67.87
22/03/2023 06:30,55.1,68.27
22/03/2023 07:00,48.97,73.37
22/03/2023 07:30,48.97,72.89
22/03/2023 08:00,42.83,65.84
22/03/2023 08:30,42.83,63.03
22/03/2023 09:00,39.78,80.99
22/03/2023 09:30,39.78,100.61
22/03/2023 10:00,64.45,109.26
22/03/2023 10:30,64.45,117.88
22/03/2023 11:00,90.5,116.86
22/03/2023 11:30,90.5,124.19
22/03/2023 12:00,113.05,117.07
22/03/2023 12:30,113.05,115.9
22/03/2023 13:00,90.42,107.82
22/03/2023 13:30,90.42,97.65
22/03/2023 14:00,69.4,102.86
22/03/2023 14:30,69.4,99.32
22/03/2023 15:00,64.54,92.31
22/03/2023 15:30,64.54,60.04
22/03/2023 16:00,57.64,46.03
22/03/2023 16:30,57.64,32.97
22/03/2023 17:00,70.9,28.28
22/03/2023 17:30,70.9,28.64
22/03/2023 18:00,68.76,19.7
22/03/2023 18:30,68.76,8.18
22/03/2023 19:00,74.14,4.2
22/03/2023 19:30,74.14,-13.15
22/03/2023 20:00,73.45,1.13
22/03/2023 20:30,73.45,4.07
22/03/2023 21:00,97.34,55.41
22/03/2023 21:30,97.34,70.29
22/03/2023 22:00,114.01,53.41
22/03/2023 22:30,114.01,50.03
22/03/2023 23:00,138.44,70.91
22/03/2023 23:30,138.44,104.09
23/03/2023 00:00,128.45,90.63
23/03/2023 00:30,128.45,111.62
23/03/2023 01:00,99.11,105.08
23/03/2023 01:30,99.11,84.18
23/03/2023 02:00,98.34,79.71
23/03/2023 02:30,98.34,61.75
23/03/2023 03:00,74.1,81.14
23/03/2023 03:30,74.1,70.43
23/03/2023 04:00,63.56,72.09
23/03/2023 04:30,63.56,66.68
23/03/2023 05:00,55.03,71.82
23/03/2023 05:30,55.03,76.22
23/03/2023 06:00,49.25,84.58
23/03/2023 06:30,49.25,85.06
23/03/2023 07:00,42,85.91
23/03/2023 07:30,42,90.92
23/03/2023 08:00,40.69,96.92
23/03/2023 08:30,40.69,104.23
23/03/2023 09:00,49.99,121.43
23/03/2023 09:30,49.99,127.4
23/03/2023 10:00,67.48,132.08
23/03/2023 10:30,67.48,136.03
23/03/2023 11:00,94,138.11
23/03/2023 11:30,94,146.28
23/03/2023 12:00,107.6,140.83
23/03/2023 12:30,107.6,121.84
23/03/2023 13:00,111,129.07
23/03/2023 13:30,111,111.88
23/03/2023 14:00,98.42,122.06
23/03/2023 14:30,98.42,114.18
23/03/2023 15:00,92,106.44
23/03/2023 15:30,92,87.71
23/03/2023 16:00,83.96,81.41
23/03/2023 16:30,83.96,45.79
23/03/2023 17:00,83.74,28.57
23/03/2023 17:30,83.74,23.5
23/03/2023 18:00,88.65,33.56
23/03/2023 18:30,88.65,6.23
23/03/2023 19:00,93.85,17.87
23/03/2023 19:30,93.85,14.02
23/03/2023 20:00,95.78,13.25
23/03/2023 20:30,95.78,10.44
23/03/2023 21:00,107.37,17.82
23/03/2023 21:30,107.37,17.55
23/03/2023 22:00,115.83,32.26
23/03/2023 22:30,115.83,38.78
23/03/2023 23:00,134.54,52.13
23/03/2023 23:30,134.54,80.26
24/03/2023 00:00,133.96,83.93
24/03/2023 00:30,133.96,97.87
24/03/2023 01:00,105.07,82.03
24/03/2023 01:30,105.07,64.73
24/03/2023 02:00,104.38,75.05
24/03/2023 02:30,104.38,52.75
24/03/2023 03:00,83.85,33.55
24/03/2023 03:30,83.85,27.3
24/03/2023 04:00,81.03,26.38
24/03/2023 04:30,81.03,26
24/03/2023 05:00,81.6,28.22
24/03/2023 05:30,81.6,20.13
24/03/2023 06:00,62.21,19.66
24/03/2023 06:30,62.21,19.72
24/03/2023 07:00,47.95,37.25
24/03/2023 07:30,47.95,45.04
24/03/2023 08:00,41.49,19.27
24/03/2023 08:30,41.49,16.77
24/03/2023 09:00,47.15,51.97
24/03/2023 09:30,47.15,92.62
24/03/2023 10:00,63.55,114.68
24/03/2023 10:30,63.55,128.24
24/03/2023 11:00,95.02,119.65
24/03/2023 11:30,95.02,128.35
24/03/2023 12:00,124.59,123.63
24/03/2023 12:30,124.59,113.09
24/03/2023 13:00,115.93,104.31
24/03/2023 13:30,115.93,93.83
24/03/2023 14:00,105.43,98.02
24/03/2023 14:30,105.43,84.03
24/03/2023 15:00,88.71,70.96
24/03/2023 15:30,88.71,54.09
24/03/2023 16:00,78.64,-2.19
24/03/2023 16:30,78.64,-17.92
24/03/2023 17:00,87.79,10.68
24/03/2023 17:30,87.79,17.28
24/03/2023 18:00,85.59,2.64
24/03/2023 18:30,85.59,-8.87
24/03/2023 19:00,77.49,-2.01
24/03/2023 19:30,77.49,-14.05
24/03/2023 20:00,85.84,-8.84
24/03/2023 20:30,85.84,-22.89
24/03/2023 21:00,99.99,-19.95
24/03/2023 21:30,99.99,-27.27
24/03/2023 22:00,109.94,-19.52
24/03/2023 22:30,109.94,-24.51
24/03/2023 23:00,130.17,-26.99
24/03/2023 23:30,130.17,-10.26
25/03/2023 00:00,131.36,-21.84
25/03/2023 00:30,131.36,-7.65
25/03/2023 01:00,104.54,-9.95
25/03/2023 01:30,104.54,14.11
25/03/2023 02:00,105.53,-1
25/03/2023 02:30,105.53,-3.16
25/03/2023 03:00,73.94,-12.26
25/03/2023 03:30,73.94,-19.4
25/03/2023 04:00,61.62,-3.17
25/03/2023 04:30,61.62,7.61
25/03/2023 05:00,62.43,12.66
25/03/2023 05:30,62.43,40.35
25/03/2023 06:00,54.93,25.62
25/03/2023 06:30,54.93,29.85
25/03/2023 07:00,25,35.99
25/03/2023 07:30,25,35.88
25/03/2023 08:00,12,47.44
25/03/2023 08:30,12,67.93
25/03/2023 09:00,12.9,82.82
25/03/2023 09:30,12.9,85.59
25/03/2023 10:00,22.7,104.08
25/03/2023 10:30,22.7,121.48
25/03/2023 11:00,45.89,131.41
25/03/2023 11:30,45.89,143.47
25/03/2023 12:00,58.93,157.75
25/03/2023 12:30,58.93,154.27
25/03/2023 13:00,89.5,132.76
25/03/2023 13:30,89.5,130.97
25/03/2023 14:00,95.11,132.36
25/03/2023 14:30,95.11,125.77
25/03/2023 15:00,95,130.59
25/03/2023 15:30,95,128.48
25/03/2023 16:00,87.4,125.9
25/03/2023 16:30,87.4,109.26
25/03/2023 17:00,115.7,119.46
25/03/2023 17:30,115.7,129.28
25/03/2023 18:00,107.56,100.34
25/03/2023 18:30,107.56,107.26
25/03/2023 19:00,116.03,134.03
25/03/2023 19:30,116.03,131.51
25/03/2023 20:00,102.02,102.51
25/03/2023 20:30,102.02,72.67
25/03/2023 21:00,110.1,95.52
25/03/2023 21:30,110.1,94.04
25/03/2023 22:00,124,102.56
25/03/2023 22:30,124,102.42
25/03/2023 23:00,154.42,119.19
25/03/2023 23:30,154.42,121.84
26/03/2023 00:00,154.85,97.11
26/03/2023 00:30,154.85,109.71
26/03/2023 01:00,132.9,107.49
26/03/2023 01:30,132.9,104.6
26/03/2023 02:00,112.12,113.63
26/03/2023 02:30,112.12,131.41
26/03/2023 03:00,105,138.57
26/03/2023 03:30,105,145.97
26/03/2023 04:00,135.03,146.02
26/03/2023 04:30,135.03,149.89
26/03/2023 05:00,130.02,146.06
26/03/2023 05:30,130.02,140.33
26/03/2023 06:00,132.59,134.98
26/03/2023 06:30,132.59,139.33
26/03/2023 07:00,120.03,115.46
26/03/2023 07:30,120.03,127.18
26/03/2023 08:00,89.38,130.07
26/03/2023 08:30,89.38,128.05
26/03/2023 09:00,74.7,145.24
26/03/2023 09:30,74.7,153.4
26/03/2023 10:00,68.86,141.64
26/03/2023 10:30,68.86,150.85
26/03/2023 11:00,73.96,158.27
26/03/2023 11:30,73.96,163.51
26/03/2023 12:00,91.42,167.1
26/03/2023 12:30,91.42,161.13
26/03/2023 13:00,87.29,142.14
26/03/2023 13:30,87.29,118.33
26/03/2023 14:00,112.32,107.93
26/03/2023 14:30,112.32,104.66
26/03/2023 15:00,116.28,96.65
26/03/2023 15:30,116.28,130.96
26/03/2023 16:00,120,126.12
26/03/2023 16:30,120,117.76
26/03/2023 17:00,106.55,113.54
26/03/2023 17:30,106.55,105.08
26/03/2023 18:00,94.65,97.66
26/03/2023 18:30,94.65,94.22
26/03/2023 19:00,69.44,102.92
26/03/2023 19:30,69.44,98.43
26/03/2023 20:00,104.7,99.22
26/03/2023 20:30,104.7,90.38
26/03/2023 21:00,106,121.72
26/03/2023 21:30,106,99.36
26/03/2023 22:00,140.72,163.05
26/03/2023 22:30,140.72,161.55
26/03/2023 23:00,143.61,168.18
26/03/2023 23:30,143.61,179.09
27/03/2023 00:00,140.1,145.93
27/03/2023 00:30,140.1,149.46
27/03/2023 01:00,102.2,112.47
27/03/2023 01:30,102.2,113.35
27/03/2023 02:00,82.09,118.92
27/03/2023 02:30,82.09,107.62
27/03/2023 03:00,98.55,87.43
27/03/2023 03:30,98.55,90.42
27/03/2023 04:00,86.01,91.43
27/03/2023 04:30,86.01,111.28
27/03/2023 05:00,88.44,103.12
27/03/2023 05:30,88.44,96.62
27/03/2023 06:00,86.76,96.99
27/03/2023 06:30,86.76,97.02
27/03/2023 07:00,86.03,87.03
27/03/2023 07:30,86.03,84.36
27/03/2023 08:00,82.08,80.49
27/03/2023 08:30,82.08,88.67
27/03/2023 09:00,97.2,109.47
27/03/2023 09:30,97.2,121.6
27/03/2023 10:00,116.1,154.51
27/03/2023 10:30,116.1,156.83
27/03/2023 11:00,123,163.05
27/03/2023 11:30,123,164.77
27/03/2023 12:00,135.63,151.73
27/03/2023 12:30,135.63,147.05
27/03/2023 13:00,135.1,133.62
27/03/2023 13:30,135.1,101.3
27/03/2023 14:00,114.91,103.42
27/03/2023 14:30,114.91,109.72
27/03/2023 15:00,103.01,127.12
27/03/2023 15:30,103.01,127.96
27/03/2023 16:00,114,96.54
27/03/2023 16:30,114,82.93
27/03/2023 17:00,103.31,98.96
27/03/2023 17:30,103.31,98.07
27/03/2023 18:00,96.53,95.68
27/03/2023 18:30,96.53,96.98
27/03/2023 19:00,97.07,99.99
27/03/2023 19:30,97.07,95.2
27/03/2023 20:00,113.75,93.29
27/03/2023 20:30,113.75,91.31
27/03/2023 21:00,140.01,112.77
27/03/2023 21:30,140.01,116.86
27/03/2023 22:00,157.89,130.39
27/03/2023 22:30,157.89,141.01
27/03/2023 23:00,157.9,123
27/03/2023 23:30,157.9,158.66
28/03/2023 00:00,141.39,143.82
28/03/2023 00:30,141.39,153.72
28/03/2023 01:00,113.52,128.02
28/03/2023 01:30,113.52,107.65
28/03/2023 02:00,98.25,124.65
28/03/2023 02:30,98.25,129.71
28/03/2023 03:00,136.17,118.03
28/03/2023 03:30,136.17,129.44
28/03/2023 04:00,107.05,134.05
28/03/2023 04:30,107.05,134.21
28/03/2023 05:00,102.48,124
28/03/2023 05:30,102.48,123.61
28/03/2023 06:00,99.7,120.01
28/03/2023 06:30,99.7,108.81
28/03/2023 07:00,93.08,102.34
28/03/2023 07:30,93.08,117.32
28/03/2023 08:00,96.62,128.11
28/03/2023 08:30,96.62,132.54
28/03/2023 09:00,112.48,144.97
28/03/2023 09:30,112.48,140.14
28/03/2023 10:00,126.77,154.23
28/03/2023 10:30,126.77,156.79
28/03/2023 11:00,143.04,138.98
28/03/2023 11:30,143.04,138.98
28/03/2023 12:00,136.98,135.67
28/03/2023 12:30,136.98,121.53
28/03/2023 13:00,120.1,123.54
28/03/2023 13:30,120.1,120.78
28/03/2023 14:00,101.78,117.96
28/03/2023 14:30,101.78,114.67
28/03/2023 15:00,97.68,94.77
28/03/2023 15:30,97.68,103.72
28/03/2023 16:00,93.04,104.73
28/03/2023 16:30,93.04,93.64
28/03/2023 17:00,93.06,92.12
28/03/2023 17:30,93.06,122.97
28/03/2023 18:00,98.06,120.64
28/03/2023 18:30,98.06,113.44
28/03/2023 19:00,94.9,126.92
28/03/2023 19:30,94.9,136.17
28/03/2023 20:00,108.08,134.85
28/03/2023 20:30,108.08,134.56
28/03/2023 21:00,125.88,146.29
28/03/2023 21:30,125.88,125.89
28/03/2023 22:00,137.91,130.37
28/03/2023 22:30,137.91,154.67
28/03/2023 23:00,139.9,116.39
28/03/2023 23:30,139.9,140.09
29/03/2023 00:00,124.4,142.14
29/03/2023 00:30,124.4,140.38
29/03/2023 01:00,114.53,127.39
29/03/2023 01:30,114.53,124.06
29/03/2023 02:00,99.47,127.17
29/03/2023 02:30,99.47,116.27
29/03/2023 03:00,103.98,125.39
29/03/2023 03:30,103.98,133.27
29/03/2023 04:00,94.01,132.73
29/03/2023 04:30,94.01,131.05
29/03/2023 05:00,95.32,117.61
29/03/2023 05:30,95.32,106.99
29/03/2023 06:00,92.13,109.27
29/03/2023 06:30,92.13,102.19
29/03/2023 07:00,89.38,106.17
29/03/2023 07:30,89.38,100.87
29/03/2023 08:00,96.05,100.7
29/03/2023 08:30,96.05,100.13
29/03/2023 09:00,112.15,106.07
29/03/2023 09:30,112.15,112.73
29/03/2023 10:00,129.54,124.87
29/03/2023 10:30,129.54,128.29
29/03/2023 11:00,138.39,128.09
29/03/2023 11:30,138.39,135.46
29/03/2023 12:00,124.98,128.21
29/03/2023 12:30,124.98,125.06
29/03/2023 13:00,115.51,124.42
29/03/2023 13:30,115.51,113.5
29/03/2023 14:00,104.75,110.94
29/03/2023 14:30,104.75,114.09
29/03/2023 15:00,105.73,105.78
29/03/2023 15:30,105.73,112.3
29/03/2023 16:00,111.21,136.83
29/03/2023 16:30,111.21,126.96
29/03/2023 17:00,96.63,107.99
29/03/2023 17:30,96.63,110.37
29/03/2023 18:00,93.98,108.13
29/03/2023 18:30,93.98,104.17
29/03/2023 19:00,88,106.13
29/03/2023 19:30,88,101.58
29/03/2023 20:00,99.45,96.59
29/03/2023 20:30,99.45,88.33
29/03/2023 21:00,115.22,93.52
29/03/2023 21:30,115.22,90.54
29/03/2023 22:00,124.03,115.04
29/03/2023 22:30,124.03,114.46
29/03/2023 23:00,124.3,108.16
29/03/2023 23:30,124.3,128.77
30/03/2023 00:00,114.79,129.28
30/03/2023 00:30,114.79,130.17
30/03/2023 01:00,108.93,131.57
30/03/2023 01:30,108.93,129.08
30/03/2023 02:00,91.27,131.46
30/03/2023 02:30,91.27,129.5
30/03/2023 03:00,94.99,132.2
30/03/2023 03:30,94.99,123.99
30/03/2023 04:00,81.31,112.42
30/03/2023 04:30,81.31,103.96
30/03/2023 05:00,87.74,92.45
30/03/2023 05:30,87.74,83.18
30/03/2023 06:00,95.55,89.27
30/03/2023 06:30,95.55,91.37
30/03/2023 07:00,80.46,80.47
30/03/2023 07:30,80.46,91.94
30/03/2023 08:00,76.45,99.58
30/03/2023 08:30,76.45,102.34
30/03/2023 09:00,92.95,103.33
30/03/2023 09:30,92.95,103.78
30/03/2023 10:00,123.97,107.13
30/03/2023 10:30,123.97,105.67
30/03/2023 11:00,124.88,114.41
30/03/2023 11:30,124.88,118.94
30/03/2023 12:00,135.2,127.65
30/03/2023 12:30,135.2,124.9
30/03/2023 13:00,130.01,116.51
30/03/2023 13:30,130.01,113.1
30/03/2023 14:00,104.49,129.15
30/03/2023 14:30,104.49,110.05
30/03/2023 15:00,110.31,116.94
30/03/2023 15:30,110.31,110.75
30/03/2023 16:00,103.44,90.46
30/03/2023 16:30,103.44,99.43
30/03/2023 17:00,94.01,104.21
30/03/2023 17:30,94.01,117.6
30/03/2023 18:00,92.02,118.36
30/03/2023 18:30,92.02,95.97
30/03/2023 19:00,90,91.31
30/03/2023 19:30,90,84.02
30/03/2023 20:00,104.69,92.88
30/03/2023 20:30,104.69,80.7
30/03/2023 21:00,119.54,99.75
30/03/2023 21:30,119.54,96.17
30/03/2023 22:00,117.45,106.11
30/03/2023 22:30,117.45,86.47
30/03/2023 23:00,125.58,89.04
30/03/2023 23:30,125.58,99.96
31/03/2023 00:00,119.9,94.88
31/03/2023 00:30,119.9,108.57
31/03/2023 01:00,113.15,110.54
31/03/2023 01:30,113.15,114.75
31/03/2023 02:00,100.85,113.35
31/03/2023 02:30,100.85,115.86
31/03/2023 03:00,121.94,119.88
31/03/2023 03:30,121.94,118.88
31/03/2023 04:00,109.35,119.24
31/03/2023 04:30,109.35,116.81
31/03/2023 05:00,110.03,120.65
31/03/2023 05:30,110.03,122.34
31/03/2023 06:00,102.6,106.67
31/03/2023 06:30,102.6,97.97
31/03/2023 07:00,93.14,94.85
31/03/2023 07:30,93.14,101.7
31/03/2023 08:00,81.81,101.59
31/03/2023 08:30,81.81,97.54
31/03/2023 09:00,96.93,102.43
31/03/2023 09:30,96.93,105.7
31/03/2023 10:00,114.97,119.49
31/03/2023 10:30,114.97,121.09
31/03/2023 11:00,110.03,117.56
31/03/2023 11:30,110.03,121.24
31/03/2023 12:00,114.54,119.86
31/03/2023 12:30,114.54,102.47
31/03/2023 13:00,125.46,103.4
31/03/2023 13:30,125.46,107.42
31/03/2023 14:00,127.14,108.75
31/03/2023 14:30,127.14,105.24
31/03/2023 15:00,124.8,113.98
31/03/2023 15:30,124.8,69.04
31/03/2023 16:00,127.16,0
31/03/2023 16:30,127.16,0
31/03/2023 17:00,113.1,0
31/03/2023 17:30,113.1,0
31/03/2023 18:00,100.06,0
31/03/2023 18:30,100.06,0
31/03/2023 19:00,100.01,0
31/03/2023 19:30,100.01,0
31/03/2023 20:00,100.08,0
31/03/2023 20:30,100.08,0
31/03/2023 21:00,109.37,0
31/03/2023 21:30,109.37,0
31/03/2023 22:00,116.61,0
31/03/2023 22:30,116.61,0
31/03/2023 23:00,118.53,0
31/03/2023 23:30,118.53,0
01/04/2023 00:00,110.01,0
01/04/2023 00:30,110.01,0
01/04/2023 01:00,108.01,0
01/04/2023 01:30,108.01,0
01/04/2023 02:00,97.08,0
01/04/2023 02:30,97.08,0
